"Cor","PValue","QValue","label","numCellLines"
"0.17899840062327022","0.40265610333736845","0.8031991653071344","CLASP2","24"
"0.1789659494859492","9.849010873630207e-10","0.0000010530439313449496","PLXND1","1150"
"0.17848699501655846","0.40402372500358874","0.8031991653071344","BAHCC1","24"
"0.1783907413806694","0.0010779592075176444","0.01164149385033234","RAB36","333"
"0.17832085211987064","0.0010829296604960316","0.01164149385033234","SIRPA","333"
"0.17707133918137571","0.4078229827078561","0.8075220016167509","TDRD15","24"
"0.1767453857487435","1.5917970861157874e-9","0.0000015128262640101542","IRX2","1150"
"0.1748230767503643","0.0013603864846814633","0.013499219732608366","OBP2A","333"
"0.17419976056154246","2.739387903915391e-9","0.000002297520549988934","GABRR1","1150"
"0.17389888540163026","0.4164085298308676","0.8186760145315678","RNF225","24"
"0.17381724627863288","2.9701688543022163e-9","0.000002297520549988934","ISL1","1150"
"0.17377324820105997","0.41675056675349426","0.8186760145315678","KIAA2012","24"
"0.17371003782920674","3.0381726312245735e-9","0.000002297520549988934","ACP1","1150"
"0.17363147055951786","3.0889678289440282e-9","0.000002297520549988934","TNIK","1150"
"0.17328562198099715","0.0015018642574988947","0.013838606372668386","APOBEC3F","333"
"0.17291645595575264","0.41908721751595923","0.820024988604062","ANKRD63","24"
"0.17191277598413515","4.431120244068206e-9","0.000003014035539083963","LRP11","1150"
"0.17175358611633781","4.580868885028529e-9","0.000003014035539083963","ZNF764","1150"
"0.1711661364252635","5.17722860958977e-9","0.000003163101779437578","GPR26","1150"
"0.1710460330943192","0.42421306291312877","0.8256836071868654","SMIM34","24"
"0.1707077372987181","5.69434088852709e-9","0.0000032566339759225717","ENPP6","1150"
"0.17049916849733096","0.0017931444841368315","0.014663971406450309","KRTAP21-1","333"
"0.1695138122916052","7.2879842686786e-9","0.0000038961108401339","INSYN2B","1150"
"0.16866478757873365","8.676678883421415e-9","0.000004161414112482528","ZIC4","1150"
"0.16865024962964403","8.702563575936474e-9","0.000004161414112482528","SVOPL","1150"
"0.16845804178687085","9.05191683908104e-9","0.000004185165982869172","GSE1","1150"
"0.1680298302480952","9.879880391627774e-9","0.000004326251408780883","SLC8A1","1150"
"0.16800426955194434","9.931562157028355e-9","0.000004326251408780883","ZXDC","1150"
"0.1676610361175186","1.0651496807669468e-8","0.000004444272094848819","EDEM1","1150"
"0.16673346398713848","1.2859807881446268e-8","0.000004999834850634121","CREB1","1150"
"0.16663214591109074","0.4364432784613762","0.8327942016503502","CLEC20A","24"
"0.16618444477808736","0.002347303813131987","0.017811893640825076","FOLR2","333"
