CPS1	EXD1
ATM	EXD2
ABCA2	EXD3
DCLRE1B	EXO1
DSCC1	EXO1
DTWD2	EXO1
EXOC1	EXOC2
EXOC1	EXOC3
CLDN9	EXOC3L1
ATP13A5	EXOC3L2
DTX1	EXOC3L2
AMN	EXOC3L4
ALG13	EXOC4
BET1	EXOC4
EXOC1	EXOC5
EXOC2	EXOC5
EXOC3	EXOC5
AFF2	EXOC6
DENND4A	EXOC6
EXOC2	EXOC7
EXOC5	EXOC7
DENND4C	EXOC8
EXOC1	EXOC8
EXOC2	EXOC8
EXOC3	EXOC8
EXOC5	EXOC8
EXOC7	EXOC8
CLEC12A	EXOG
EPO	EXOG
AK6	EXOSC1
C1D	EXOSC1
DHX33	EXOSC10
EXOSC1	EXOSC10
CDK9	EXOSC2
C3orf20	EXOSC3
CDK9	EXOSC5
EXOSC2	EXOSC5
EXOSC3	EXOSC5
EXOSC4	EXOSC5
EXOSC4	EXOSC6
EXOSC5	EXOSC6
DIS3	EXOSC7
EXOSC2	EXOSC7
EXOSC3	EXOSC7
EXOSC5	EXOSC7
AIRIM	EXOSC8
DIS3	EXOSC8
EXOSC1	EXOSC8
EXOSC3	EXOSC9
B3GALT6	EXT1
B3GAT3	EXT1
B4GALT7	EXT1
DIPK2A	EXT1
ALKBH3	EXT2
B3GALT6	EXT2
B3GAT3	EXT2
B4GALT7	EXT2
EXT1	EXT2
CAST	EXTL2
DIPK1A	EXTL2
DNAI3	EXTL2
DNTTIP2	EXTL2
B3GALT6	EXTL3
B4GALT7	EXTL3
CD44	EXTL3
DOCK11	EXTL3
EXT1	EXTL3
EXT2	EXTL3
EVX2	EYA1
APOBEC3B	EYA2
ATP5MC3	EYA2
ATP5MK	EYA2
CCDC91	EYA4
CACNG3	EYS
ECM2	EYS
ATP6V0A1	EZH1
AEBP2	EZH2
BMI1	EZH2
C9orf78	EZH2
CHD7	EZH2
DOT1L	EZH2
EED	EZH2
CDH1	EZR
AFDN	F11R
ATP11A	F13A1
AGBL2	F2
BMP15	F2
CHRM4	F2
CRY2	F2
ANKRD23	F2R
CCL19	F2RL2
AGRP	F2RL3
ABCA4	F3
DEPDC1	F3
ADPRHL1	F7
COL4A1	F7
ACADL	F9
ACOT9	F9
ADGRG4	F9
ANKRD13A	F9
AP1S2	F9
ARHGAP32	F9
ARHGEF3	F9
BPI	F9
BZW2	F9
CMTM3	F9
CR2	F9
DNAJC27	F9
DNTT	F9
ECI2	F9
EFCAB7	F9
ERLIN1	F9
F8	F9
ADAMTS19	FA2H
ANXA2R	FA2H
CZIB	FAAH
CEP95	FAAH2
ARHGEF16	FAAP20
CALML6	FAAP20
DHX57	FAAP20
CENPX	FAAP24
ETAA1	FAAP24
BEND7	FABP1
BMF	FABP1
CHCHD7	FABP2
CT83	FABP2
ADGRE3	FABP3
CELF4	FABP6
CPLX3	FABP6
CFLAR	FADD
BDH2	FADS3
BTBD17	FADS6
CASKIN2	FADS6
CD300LF	FADS6
BNC1	FAH
ANKRD10	FAHD1
CHIC1	FAHD1
C1QTNF9	FAHD2B
FAHD2A	FAHD2B
ACOT12	FAIM
ANKIB1	FAIM
AP4S1	FAIM
CA10	FAIM
CRTC1	FAIM
DNAH7	FAIM
DUS4L	FAIM
ACVRL1	FAIM2
DAZAP2	FAIM2
ACOX2	FAM107A
ACVR1B	FAM107A
F2	FAM107A
ACAD11	FAM107B
CLVS1	FAM110B
CIMAP1B	FAM110C
ARG2	FAM111A
ART4	FAM111A
CCDC91	FAM111A
EFNB2	FAM111A
ANKRD34B	FAM114A1
ARHGAP32	FAM114A2
CTSO	FAM114A2
CCND1	FAM117B
DENND3	FAM120A
DLG5	FAM120A
ACSM2A	FAM120AOS
COX8C	FAM120C
EXOG	FAM120C
BOK	FAM124A
CAMK2N2	FAM131A
EEF1AKMT4	FAM131A
AOC1	FAM131B
ARHGEF19	FAM131C
CPAMD8	FAM133B
CRYGD	FAM133B
DUXA	FAM133B
EEF1B2	FAM133B
ERVW-1	FAM133B
COL19A1	FAM135A
BACE2	FAM13B
CLTCL1	FAM13B
CTSB	FAM13B
CHAT	FAM13C
CPNE6	FAM13C
CBY3	FAM149A
CLCN4	FAM149A
EFHD1	FAM149A
ALDH3A1	FAM151A
BPI	FAM151B
CMPK2	FAM161B
CFAP418	FAM162A
ABTB2	FAM162B
CARTPT	FAM163A
FAAH	FAM167B
BEAN1	FAM168A
ARMCX3	FAM169A
EFCAB13	FAM169A
CHAT	FAM170B
CORO2B	FAM170B
EPHX2	FAM170B
CACNA1S	FAM171A1
EFHD1	FAM171A1
ANGPTL5	FAM171B
ARHGAP5	FAM171B
CLTRN	FAM171B
DNAAF8	FAM171B
DNAJC10	FAM171B
ELMOD1	FAM171B
DUSP23	FAM174A
APC2	FAM174C
BTBD1	FAM174C
APOL6	FAM177A1
C8orf58	FAM177A1
CDKN2AIPNL	FAM177A1
CERKL	FAM177A1
EXOG	FAM177A1
CD40LG	FAM177B
ADRA2B	FAM178B
ASTL	FAM178B
EGFLAM	FAM178B
FADS1	FAM178B
CPVL	FAM181A
ELMOD1	FAM181A
ALKAL1	FAM181B
ARSD	FAM181B
CALU	FAM181B
CIMAP1B	FAM181B
DCAF12L2	FAM181B
DDX60L	FAM181B
ATP5MK	FAM184A
BTBD10	FAM184A
A2M	FAM184B
AKAP4	FAM184B
ANO9	FAM185A
CASTOR2	FAM185A
CHADL	FAM185A
DIP2B	FAM186A
ALKBH6	FAM187B
CDKN1A	FAM193A
ADAMTS2	FAM193B
ANKS6	FAM193B
ARL6IP6	FAM193B
BAD	FAM193B
C1QTNF2	FAM193B
CAPN14	FAM193B
CDH15	FAM193B
CHRNB4	FAM193B
CLCNKB	FAM193B
CLIC6	FAM193B
CRACR2A	FAM193B
DRD4	FAM193B
EPM2A	FAM193B
ESPN	FAM193B
FAM110D	FAM193B
FAM117A	FAM193B
FAM174C	FAM193B
CD69	FAM199X
AGR3	FAM200A
ANKRD12	FAM200A
ANGPTL5	FAM200B
AP4S1	FAM200B
BEX4	FAM200B
BICD1	FAM200B
CARD8	FAM200B
CCNA1	FAM200B
CEACAM7	FAM200B
COCH	FAM200B
CSTA	FAM200B
CYTH1	FAM200B
DPY19L4	FAM200B
EFHC1	FAM200B
ELMOD1	FAM200B
DYNC2LI1	FAM200C
CENATAC	FAM204A
APCDD1L	FAM209A
CNBP	FAM209A
C12orf71	FAM209B
FAM209A	FAM209B
B3GALT6	FAM20B
EXT1	FAM20B
ADAP1	FAM20C
CRLS1	FAM210A
EPDR1	FAM210B
C8orf48	FAM216B
CDH3	FAM216B
EFNB2	FAM217B
ABCB10	FAM219A
C6orf141	FAM219A
CCL19	FAM219A
CAB39L	FAM220A
CASP3	FAM220A
ALG14	FAM221A
B4GALNT1	FAM221A
CA9	FAM221B
CCDC146	FAM221B
ALDOC	FAM222B
CACNG3	FAM227B
DFFA	FAM228A
DYNC2LI1	FAM228A
ARMCX2	FAM229A
CPLX3	FAM229B
ELMOD1	FAM234A
ACRBP	FAM234B
CAPN10	FAM241A
BTN3A2	FAM241B
DYNC2LI1	FAM24A
ABCG8	FAM24B
ACTR3C	FAM24B
CNIH4	FAM25A
DHX38	FAM32A
ESS2	FAM32A
B3GNT2	FAM3A
B3GNT5	FAM3A
CACNG3	FAM3B
CFHR5	FAM3B
CNPY1	FAM3C
ALDH3A1	FAM3D
AGA	FAM43A
CCDC88C	FAM43A
CDK5R2	FAM43A
EPHB3	FAM43A
ADRA1D	FAM43B
ALPL	FAM43B
ANKRD9	FAM43B
CDKN2D	FAM43B
CHST15	FAM43B
COL9A2	FAM43B
EPHB2	FAM43B
EXO1	FAM47A
AGR3	FAM47B
AASS	FAM47C
DBX2	FAM47E
B3GAT1	FAM50B
DEGS2	FAM50B
ELFN1	FAM53A
CCDC3	FAM53B
CPXM2	FAM53B
FAM117B	FAM53C
AUTS2	FAM76B
CEP126	FAM76B
CEP78	FAM76B
ELMOD1	FAM76B
CCDC150	FAM81A
DEFB131A	FAM81B
EPHA5	FAM81B
CABYR	FAM83A
COL21A1	FAM83B
CYLC2	FAM83B
DEFB110	FAM83B
DEFB112	FAM83B
BPIFB4	FAM83C
CHRAC1	FAM83E
DNAJB8	FAM83E
ALDH3A2	FAM83G
CCDC166	FAM83H
FAM83D	FAM83H
EDEM1	FAM86B2
CAMK2N1	FAM89A
DGAT2	FAM89A
CNIH2	FAM89B
CEP128	FAM8A1
ARMH1	FAM91A1
FAM200B	FAM91A1
ARL14EP	FAM98A
BCL6	FAM98A
F2RL1	FAM98A
C2orf49	FAM98B
CHRFAM7A	FAM98B
ACTN4	FAM98C
CATSPERG	FAM98C
CCNP	FAM98C
ABHD2	FAM9A
ACADSB	FAM9A
APOBEC3B	FAM9A
DLX3	FAM9A
EDIL3	FAM9A
ABCB5	FAM9B
CREBRF	FAM9B
ERG28	FAM9B
ACTR3C	FAM9C
FAM149A	FAM9C
C2orf76	FAN1
CACNG3	FAN1
FAAP100	FANCA
FANCA	FANCB
FAAP24	FANCC
BRIP1	FANCD2
CREB1	FANCD2
ADAMTS12	FANCD2OS
ASIC4	FANCD2OS
ASPG	FANCD2OS
BIN3	FANCD2OS
BOD1L2	FANCD2OS
CAND2	FANCD2OS
DCAF12	FANCD2OS
DCAF8L1	FANCD2OS
DHX57	FANCD2OS
EPHA1	FANCD2OS
FANCA	FANCE
FAAP24	FANCF
FANCA	FANCF
FANCC	FANCF
AUNIP	FANCG
FAAP100	FANCG
FANCC	FANCG
FANCE	FANCG
FANCF	FANCG
BRIP1	FANCI
ERCC1	FANCI
ERCC4	FANCI
FANCB	FANCI
FANCD2	FANCI
FAAP100	FANCL
FANCA	FANCL
FANCB	FANCL
FANCC	FANCL
FANCD2	FANCL
FANCE	FANCL
FANCF	FANCL
FANCG	FANCL
FANCI	FANCL
ARHGAP12	FANCM
CENPX	FANCM
ETAA1	FANCM
FAAP24	FANCM
FANCF	FANCM
DDN	FAP
AGPS	FAR1
BMAL2	FAR2
ERGIC2	FAR2
BOK	FARP2
DPAGT1	FARSA
AIRIM	FARSB
DHX33	FARSB
DPAGT1	FARSB
BORA	FAS
EDEM2	FAS
ACACA	FASN
ACLY	FASN
CHP1	FASN
AADAT	FASTKD3
ECI2	FASTKD3
COA5	FASTKD5
COA7	FASTKD5
COX14	FASTKD5
COX15	FASTKD5
COX5B	FASTKD5
COX6C	FASTKD5
ADAMTS17	FAT1
C14orf180	FAT1
ACKR3	FAT2
FAM193B	FAT2
BIN3	FATE1
AIRIM	FAU
AK6	FAU
ARRDC5	FAXC
BEND2	FBF1
CASKIN2	FBF1
CD300A	FBF1
ANO9	FBH1
AVPI1	FBH1
ELFN1	FBH1
EIF1AD	FBL
CRIPTO	FBLIM1
DNAJB8	FBLIM1
EEF1B2	FBLIM1
ASB1	FBLN1
EFCAB6	FBLN1
CAMKK1	FBLN2
AK7	FBLN5
BDKRB2	FBLN5
ALOXE3	FBLN7
ANKRD23	FBLN7
FAM163A	FBLN7
ACRBP	FBN1
ARFGEF1	FBN3
DPYS	FBP1
CHRM1	FBP2
FBP1	FBP2
ANHX	FBRSL1
CARF	FBXL13
ASPG	FBXL14
DACT2	FBXL14
DNAAF2	FBXL15
DECR2	FBXL16
CNOT11	FBXL17
ETFRF1	FBXL17
CFAP119	FBXL19
C2CD6	FBXL2
BIN3	FBXL22
C5orf24	FBXL3
CACNG3	FBXL4
CNN2	FBXL5
C8orf82	FBXL6
ASIC4	FBXL7
C5orf47	FBXL7
ERO1A	FBXL8
ATP6V1B1	FBXO10
CCNC	FBXO11
DHX29	FBXO11
ACVR1	FBXO15
CYP2C18	FBXO16
CTNNBIP1	FBXO2
CLDN15	FBXO24
ABCA5	FBXO25
ACOT6	FBXO25
AMZ2	FBXO25
ARMH1	FBXO25
BCLAF3	FBXO25
BRSK2	FBXO25
C2orf15	FBXO25
C4orf51	FBXO25
CACNG3	FBXO25
CCDC169	FBXO25
CCR1	FBXO25
CCR4	FBXO25
CDK14	FBXO25
CHD2	FBXO25
CHRM2	FBXO25
CLMP	FBXO25
CNOT6	FBXO25
DAZL	FBXO25
DESI2	FBXO25
DNAJB7	FBXO25
DYNC2LI1	FBXO25
EDARADD	FBXO25
EFCAB9	FBXO25
EML4	FBXO25
ENPP4	FBXO25
ENTREP1	FBXO25
BBS5	FBXO28
DNAH14	FBXO28
APOOL	FBXO3
EIF5A2	FBXO30
ASGR1	FBXO31
CASP6	FBXO31
CCHCR1	FBXO31
CLPSL1	FBXO31
CNNM3	FBXO31
COLEC11	FBXO31
EIF5A2	FBXO31
FAM110C	FBXO31
FAM193B	FBXO31
C8orf76	FBXO32
DNAAF2	FBXO33
EPS8L2	FBXO36
ASTE1	FBXO38
CDK1	FBXO38
DCUN1D3	FBXO39
ATP5MK	FBXO41
FBLN2	FBXO41
CCDC6	FBXO42
CDKN1A	FBXO42
APOH	FBXO43
EFCAB13	FBXO43
ELMOD1	FBXO43
DDX60	FBXO45
CYP27A1	FBXO46
CTSV	FBXO47
ARIH1	FBXO5
CCNA2	FBXO5
CCNB1	FBXO5
CDC25B	FBXO5
E2F1	FBXO5
DSP	FBXO6
FBXO44	FBXO6
ACSM2A	FBXW10
CDRT15	FBXW10B
DEPDC1	FBXW12
DPPA2	FBXW12
ARL5A	FBXW2
CLNK	FBXW2
CLIC3	FBXW5
DIPK1B	FBXW5
AMBRA1	FBXW7
EIF4G2	FBXW7
ABCB9	FBXW8
EFTUD2	FBXW9
EOLA1	FBXW9
CD7	FCAR
FAM200B	FCER2
C18orf21	FCF1
CTCF	FCF1
DDX10	FCF1
ACSM2A	FCGR3A
CYP11B1	FCGR3A
FCGR2B	FCGR3A
C8orf76	FCGRT
EBF1	FCHO1
AP2A1	FCHO2
AP2A2	FCHO2
AP2M1	FCHO2
AP2S1	FCHO2
EPS15	FCHO2
BIN3	FCHSD1
CDK18	FCMR
CNTN2	FCMR
EIF2D	FCMR
BLVRA	FCN3
CTRC	FCN3
EFHD1	FCN3
ADA2	FCRL2
EMB	FCRL2
CD1D	FCRL3
CACNG3	FCRL4
DDHD2	FCRL5
ATP6V1B1	FCRLA
BDH2	FCRLA
C7	FCRLA
C9orf43	FCRLA
CBFA2T2	FCRLA
CGA	FCRLA
DDR2	FCRLA
DSCAM	FCRLB
DCAF8L1	FCSK
ACAT2	FDFT1
FDFT1	FDPS
DLD	FDX1
ENTPD8	FDX1
ABCB7	FDX2
CIAO2B	FDX2
BTG4	FDXACB1
FAM118B	FDXACB1
AIRIM	FDXR
DNLZ	FDXR
CPOX	FECH
ABCC3	FEM1A
AIRIM	FEN1
DSCC1	FEN1
FDXR	FEN1
CMA1	FER
ANXA13	FER1L6
ARSI	FERD3L
CD46	FERMT1
ARHGEF12	FERMT2
ATRN	FERMT2
CCDC43	FERMT2
CDC42	FERMT2
CDH2	FERMT2
CHMP4B	FERMT2
CTDNEP1	FERMT2
DIAPH3	FERMT2
DOCK7	FERMT2
EGLN1	FERMT2
ELMO2	FERMT2
EPN3	FERMT2
AHNAK	FERMT3
BSCL2	FERMT3
CCR5	FERRY3
CPA3	FERRY3
CYP4Z1	FERRY3
DPP4	FERRY3
ASIC4	FES
BARX2	FEZ1
CBR1	FEZ2
ALDH3A1	FEZF2
CADPS	FEZF2
ACP7	FFAR1
FAM187B	FFAR1
AMPD3	FFAR2
ANO2	FFAR2
C19orf47	FFAR2
CATSPER3	FFAR2
CEACAM6	FFAR2
FBN3	FFAR2
ACER2	FGA
ANKRD37	FGB
BIN3	FGD1
BSND	FGD2
ABHD16A	FGD4
ANO5	FGD4
CACNB2	FGD4
CYP1A1	FGD5
ADAM22	FGF1
CHST1	FGF11
ATAD1	FGF12
CNPY1	FGF12
ASB11	FGF14
CYP27A1	FGF14
ARPIN	FGF17
CNTNAP3	FGF18
CCND1	FGF19
CDC42BPG	FGF19
CTTN	FGF19
AIRE	FGF2
ASB13	FGF2
BID	FGF2
BZW1	FGF2
CHST14	FGF2
EDA	FGF2
ANGPT2	FGF20
C1S	FGF21
CRX	FGF21
CDC34	FGF22
CFD	FGF22
CIRBP	FGF22
FGF19	FGF3
FGF19	FGF4
FGF3	FGF4
CFAP299	FGF5
CCNJL	FGF6
CEP15	FGF7
ESM1	FGF8
ATP12A	FGF9
CCN2	FGFBP2
CTLA4	FGFBP2
DNAJB8	FGFBP2
EPOR	FGFBP2
FGFBP1	FGFBP2
DDAH2	FGFBP3
EXT1	FGFR1
ACTR3	FGFR1OP2
EXT2	FGFR2
EXTL3	FGFR2
CD300LF	FGFR4
ATP11A	FGFRL1
ATP5MK	FGG
DEFB135	FGG
FAM9A	FGG
CRYZ	FGGY
C1QL1	FGL2
ASB1	FGR
ATIC	FH
FGB	FHDC1
COG5	FHIP2A
COG7	FHIP2A
CHCHD6	FHIP2B
BICC1	FHIT
CIDEA	FHL1
AJUBA	FHL2
C14orf39	FHL3
CCDC148	FHL3
ACSM2B	FHL5
CHPF	FHOD1
BIN3	FHOD3
FAM78A	FIBCD1
CFAP206	FIBIN
CHST1	FIBIN
FAM110D	FIBIN
ARL15	FIBP
C2CD5	FIBP
ASB5	FICD
ENOX1	FIG4
ASPRV1	FIGLA
DYSF	FIGLA
EGR4	FIGLA
ACP6	FILIP1
EYS	FILIP1
EML4	FILIP1L
CEP152	FIP1L1
DNAJC2	FIP1L1
ATOX1	FIRRM
FIGNL1	FIRRM
CFL1	FIS1
ANK1	FITM1
CMTM5	FITM1
DHRS1	FITM1
EMX1	FITM1
BCAP31	FITM2
ACTN1	FKBP11
C2orf76	FKBP11
DBF4B	FKBP11
EHD1	FKBP11
C15orf48	FKBP14
ADD3	FKBP1B
CCKAR	FKBP1B
EIF2AK2	FKBP1B
DNAJC4	FKBP2
ANGPTL3	FKBP3
CLEC2B	FKBP3
DNAJB9	FKBP3
BPIFA1	FKBP5
C2orf76	FKBP5
CCDC148	FKBP5
CFH	FKBP7
ANKRD49	FKBPL
CSNK1D	FKBPL
AMFR	FKRP
BID	FKRP
CDK5R1	FKRP
FHIP2B	FKRP
EPGN	FLACC1
COASY	FLAD1
ACSM2B	FLG
CHRFAM7A	FLG
ARHGAP24	FLG2
BMP2	FLG2
DCLK3	FLG2
FABP12	FLG2
BCL11B	FLI1
CDH11	FLI1
DDX19A	FLI1
ETV6	FLI1
EWSR1	FLI1
DIAPH1	FLII
DIAPH3	FLII
ANO9	FLNA
CD99L2	FLNA
DIP2C	FLNA
ENOSF1	FLNA
ENOX2	FLNA
BDH2	FLNB
EEF1E1	FLOT1
DHRS13	FLOT2
CC2D1A	FLRT1
CHRM1	FLRT1
CRHR1	FLRT1
ANKRD9	FLRT2
APOBEC3H	FLRT2
ATG5	FLRT3
ALAD	FLT3
CYTH2	FLT3LG
ADAM19	FLT4
CLPTM1L	FLT4
COL23A1	FLT4
COL6A1	FLT4
DBN1	FLT4
DLGAP2	FLT4
EFCAB12	FLT4
F12	FLT4
FAM43A	FLT4
AGPAT1	FLVCR1
ATIC	FLVCR1
CHKA	FLVCR1
CCR4	FLVCR2
BICDL2	FLYWCH1
CABYR	FLYWCH1
CYS1	FLYWCH2
APOBEC3B	FMC1
DTX3L	FMC1
FASTK	FMC1
DIO1	FMN1
DLL4	FMN1
EGR4	FMN1
CNST	FMN2
CSF1	FMNL1
C10orf67	FMNL2
DPPA2	FMO1
BEAN1	FMO2
BTLA	FMO2
BARD1	FMO3
BET1	FMO3
CALCOCO2	FMO5
DEFB110	FMOD
DYRK3	FMOD
FBXO25	FMR1
CEND1	FMR1NB
ANKRD10	FN1
CA5B	FN3K
CD7	FN3K
DCXR	FN3KRP
BCL10	FNBP1L
ADAM33	FNDC1
ADH1B	FNDC1
ADRA1B	FNDC1
AGBL5	FNDC1
AGPAT4	FNDC1
CACHD1	FNDC1
CACNA1I	FNDC1
CBY3	FNDC1
CCDC8	FNDC1
CNNM2	FNDC1
CYP17A1	FNDC1
ACAP3	FNDC10
ARTN	FNDC10
CRYBA2	FNDC10
CCDC121	FNDC4
DNAJB8	FNDC5
AMPD1	FNDC7
CCL2	FNDC8
ALOX12	FNDC9
CORO2B	FNDC9
BRI3	FNIP1
EBF1	FNIP1
FLCN	FNIP1
FNTA	FNTB
AVEN	FOCAD
DIS3L	FOCAD
AGR3	FOLH1
BANF2	FOLH1
C4orf17	FOLH1
CCL7	FOLH1
DOCK8	FOS
ARHGAP1	FOSL1
CCDC85B	FOSL1
DDX23	FOSL1
ELK3	FOSL1
FEM1C	FOSL1
DAZAP2	FOSL2
CDK4	FOXA1
CENATAC	FOXA1
ERBB2	FOXA1
ESR1	FOXA1
ASCL1	FOXA2
C3orf84	FOXA3
ELMOD1	FOXA3
CORO2B	FOXB1
APBA1	FOXB2
C9orf40	FOXB2
C6orf52	FOXC1
COTL1	FOXC1
ATXN2	FOXC2
CPNE7	FOXC2
COL9A2	FOXD2
ACOT4	FOXD4
ACSM2A	FOXD4
CCDC74B	FOXD4
EHHADH	FOXD4
EIF5AL1	FOXD4
ERAS	FOXD4
FAHD2B	FOXD4
FCGR3A	FOXD4
CYP7B1	FOXD4L5
DNAJA3	FOXD4L5
AKAIN1	FOXE3
FBXO31	FOXF1
BPHL	FOXF2
ADCK5	FOXH1
APOLD1	FOXH1
AQP12B	FOXH1
ARC	FOXH1
ATAT1	FOXH1
ATG4B	FOXH1
BBLN	FOXH1
BOD1	FOXH1
C4orf46	FOXH1
C5orf24	FOXH1
C8G	FOXH1
C8orf33	FOXH1
C8orf82	FOXH1
CHRND	FOXH1
COA8	FOXH1
CYP2W1	FOXH1
DCUN1D2	FOXH1
DENND3	FOXH1
FBXL6	FOXH1
FAM193B	FOXI2
AATK	FOXJ1
ABAT	FOXJ1
C14orf180	FOXJ1
C3AR1	FOXJ2
C4orf46	FOXJ2
ATP5MC3	FOXJ3
AJAP1	FOXL1
APOBEC3B	FOXL1
CCNA2	FOXM1
CCNB1	FOXM1
CDC25A	FOXM1
CDC25B	FOXM1
CDK1	FOXM1
CIMAP1D	FOXN3
DCP1B	FOXN3
ASIC4	FOXN4
CD79A	FOXO1
EBF1	FOXO1
ADCY3	FOXO3
CACNB3	FOXO3
CD82	FOXO4
CXorf65	FOXO4
FANCD2OS	FOXP1
ANKRD7	FOXP2
ASZ1	FOXP2
ANKRD29	FOXP3
ARPC1B	FOXP3
CALCRL	FOXP3
CHCHD10	FOXP3
CLDN15	FOXP3
CORO2B	FOXP3
DRC12	FOXR1
CACNG3	FOXR2
ACAD9	FOXRED1
COQ7	FOXRED1
ANKRD13A	FOXRED2
CA11	FOXRED2
DAGLB	FOXRED2
EMD	FOXRED2
BPIFB3	FOXS1
ATIC	FPGS
FAM184A	FPGT
ELMOD1	FPR2
C2orf73	FPR3
CLEC12B	FPR3
CEP95	FRA10AC1
DHX35	FRA10AC1
ACTBL2	FRAS1
ANKS3	FRAS1
CLIC5	FRAS1
FAM193B	FRAT1
BTD	FRAT2
CELA2A	FRAT2
FAM193B	FRAT2
FAT1	FREM1
FNDC1	FREM1
FNDC1	FREM2
ABHD14A	FREY1
CARD16	FRG1
BBS9	FRG2C
FABP2	FRK
FNDC1	FRMD1
ARPC2	FRMD4A
C14orf28	FRMD4B
ADAL	FRMD5
DNTT	FRMD5
ANKS1B	FRMD8
DNAJC4	FRMD8
ALDH1B1	FRMPD1
AFF3	FRMPD2
BPI	FRMPD2
CHST1	FRRS1L
EXT1	FRS2
FGFR1	FRS2
CAMK2A	FRS3
FOXP4	FRS3
DTL	FRYL
ANKRD33	FRZB
BBS10	FSBP
ELMOD1	FSCB
ADRA1D	FSCN1
ANKRD33B	FSCN1
CARS1	FSCN1
ASPSCR1	FSCN2
EIF4G3	FSCN3
FHIT	FSD1
DEFB123	FSD1L
DNAL1	FSD2
ATL1	FSIP1
C15orf62	FSIP1
CEP126	FSIP1
CCDC180	FSIP2
ANKRD55	FST
ARHGAP31	FSTL1
CD80	FSTL1
CLDN3	FSTL1
C15orf61	FSTL3
FGF22	FSTL3
DZIP1L	FSTL4
ASB1	FSTL5
APBB1	FTCD
ATP2B3	FTCD
C1QTNF1	FTCD
CAMKK2	FTCD
CBFA2T3	FTCD
CIDEA	FTCD
CPNE7	FTCD
CYP8B1	FTCD
COLGALT1	FTH1
BEAN1	FTL
CREB5	FTL
CCSER2	FTO
DZANK1	FTO
ACTRT2	FTSJ1
CFAP20	FUBP1
C2orf76	FUBP3
CHEK2	FUBP3
BRWD3	FUCA1
AGBL3	FUNDC1
C2orf76	FUNDC2
BOK	FUOM
CFAP46	FUOM
CKB	FUOM
ATP2C1	FURIN
CCDC134	FURIN
CNPY2	FURIN
CPD	FURIN
EIF4G1	FURIN
CIP2A	FUS
CMTR2	FUS
FAM83E	FUT1
FBXO31	FUT11
FGFBP3	FUT11
C4orf46	FUT2
ATCAY	FUT3
BZW2	FUT3
DRD1	FUT6
FGFR1	FUT8
CROT	FUT9
ABCB7	FXN
APP	FXN
E2F5	FXN
FXR1	FXR2
DEFB135	FXYD2
ARHGAP33	FXYD3
CROT	FXYD4
CCDC90B	FXYD6
FXYD2	FXYD6
FXYD5	FXYD7
CCDC148	FYB1
DENND2B	FYB2
F13A1	FYCO1
FRAS1	FYN
C8G	FZD2
FGFBP2	FZD2
ARMH1	FZD3
CCDC81	FZD4
CCT6B	FZD6
CEACAM1	FZD6
C1orf115	FZD7
CDR2L	FZD7
CCDC85C	FZD8
CHST12	FZD9
CLDN3	FZD9
ANAPC13	FZR1
ANAPC15	FZR1
DEGS2	G0S2
CRYZ	G2E3
ELMOD1	G2E3
CAPRIN1	G3BP1
ELP2	G3BP1
CNOT4	G3BP2
AOC3	G6PC1
DYNC2LI1	G6PC1
DHX36	G6PC3
AATK	GAA
EGFR	GAB1
ABL1	GAB2
BCR	GAB2
CSF2RB	GAB3
CHODL	GAB4
CRNN	GAB4
ENDOD1	GABARAP
ACKR1	GABARAPL1
EVI5L	GABARAPL1
CLEC3A	GABARAPL2
DNHD1	GABBR1
BARX1	GABBR2
CDIN1	GABPA
CDIN1	GABPB1
GABPA	GABPB1
ANXA9	GABPB2
CHTOP	GABPB2
CLK2	GABPB2
CTSS	GABPB2
CACNG3	GABRA2
FILIP1	GABRA2
BIN3	GABRA3
EFCAB5	GABRA4
BCL2A1	GABRA6
ELMOD1	GABRA6
DGAT2L6	GABRB1
CADPS2	GABRB2
ASPG	GABRD
CCDC27	GABRD
DDX60L	GABRD
FBXL14	GABRD
FGF17	GABRD
ASPG	GABRE
GABRA2	GABRG1
ALKAL1	GABRG3
ABLIM3	GABRP
CBY3	GABRP
CALML3	GABRQ
DHRS2	GABRR1
CLDN4	GABRR2
F2RL3	GABRR2
ASAH2	GAD2
CCN2	GAD2
COL27A1	GAD2
ADM	GADD45A
C15orf61	GADD45A
CISD1	GADD45A
EFNA3	GADD45G
AGR3	GADL1
CLTC	GAK
FGF19	GAL
DUSP29	GAL3ST1
ACKR3	GAL3ST2
ADIPOQ	GAL3ST2
AGAP3	GAL3ST2
ALPG	GAL3ST2
ANO7	GAL3ST2
BOK	GAL3ST2
DRD2	GAL3ST2
DUSP28	GAL3ST2
ECEL1	GAL3ST2
FYTTD1	GAL3ST2
CD248	GAL3ST3
CHRM1	GAL3ST3
CST6	GAL3ST3
CA6	GALC
EDIL3	GALC
DCPS	GALE
FBF1	GALK1
CACNG3	GALK2
CNOT6	GALK2
CSTA	GALK2
ELMOD1	GALK2
DPEP1	GALNS
CEP128	GALNT10
EFR3B	GALNT10
ASB10	GALNT11
FZD5	GALNT11
CFAP36	GALNT12
CTSO	GALNT12
C2orf76	GALNT13
CCDC148	GALNT13
B3GAT1	GALNT15
COLGALT2	GALNT15
ARHGEF40	GALNT17
CCL26	GALNT17
APOBEC3G	GALNT18
ARV1	GALNT2
CDH26	GALNT2
CAPSL	GALNT3
